factory_id,parameter_id,tamper_type,start_timestamp,end_timestamp,severity
site_1787,ETP-Flow,INSPECTION DIP,2024-01-23 06:00:00,2024-01-25 18:00:00,low
site_1787,ETP-Flow,INSPECTION DIP,2024-01-30 06:00:00,2024-02-01 18:00:00,low
site_1787,ETP-Flow,INSPECTION DIP,2024-05-09 06:00:00,2024-05-11 18:00:00,low
site_1787,ETP-Flow,INSPECTION DIP,2024-07-17 06:00:00,2024-07-19 18:00:00,medium
site_1787,ETP-Flow,INSPECTION DIP,2024-10-01 06:00:00,2024-10-03 18:00:00,low
site_1787,ETP-Flow,INSPECTION DIP,2024-10-15 06:00:00,2024-10-17 18:00:00,medium
site_1787,ETP-Flow,INSPECTION DIP,2024-12-11 06:00:00,2024-12-13 18:00:00,low
site_1787,ETP-Flow,INSPECTION DIP,2024-12-18 06:00:00,2024-12-20 18:00:00,medium
site_1787,ETP-Flow,COORDINATED MISSING DATA,2024-12-08 14:00:00,2024-12-10 09:30:00,medium
site_1787,ETP-Flow,COPY-PASTE,2024-11-06 07:45:00,2024-11-08 19:30:00,high
site_1787,ETP-Flow,COPY-PASTE,2024-06-06 07:15:00,2024-06-08 12:00:00,high
site_1787,ETP-Flow,COPY-PASTE,2024-08-04 09:45:00,2024-08-06 05:00:00,low
site_1787,ETP-Flow,FLATLINE,2024-08-09 09:15:00,2024-08-14 16:00:00,high
site_1787,ETP-Flow,LIMIT HUGGING,2024-05-04 21:15:00,2024-05-08 03:45:00,low
site_1787,ETP-Flow,COPY-PASTE,2024-03-02 05:30:00,2024-03-03 23:15:00,low
site_1787,ETP-Flow,COPY-PASTE,2024-09-16 01:30:00,2024-09-18 00:00:00,low
site_887,ETP-COD,INSPECTION DIP,2024-01-27 06:00:00,2024-01-29 18:00:00,low
site_887,ETP-TSS,INSPECTION DIP,2024-01-27 06:00:00,2024-01-29 18:00:00,low
site_887,ETP-BOD,INSPECTION DIP,2024-01-27 06:00:00,2024-01-29 18:00:00,low
site_887,ETP-Flow,INSPECTION DIP,2024-01-27 06:00:00,2024-01-29 18:00:00,low
site_887,ETP-COD,INSPECTION DIP,2024-01-31 06:00:00,2024-02-02 18:00:00,low
site_887,ETP-TSS,INSPECTION DIP,2024-01-31 06:00:00,2024-02-02 18:00:00,low
site_887,ETP-BOD,INSPECTION DIP,2024-01-31 06:00:00,2024-02-02 18:00:00,low
site_887,ETP-Flow,INSPECTION DIP,2024-01-31 06:00:00,2024-02-02 18:00:00,low
site_887,ETP-COD,INSPECTION DIP,2024-03-09 06:00:00,2024-03-11 18:00:00,low
site_887,ETP-TSS,INSPECTION DIP,2024-03-09 06:00:00,2024-03-11 18:00:00,low
site_887,ETP-BOD,INSPECTION DIP,2024-03-09 06:00:00,2024-03-11 18:00:00,low
site_887,ETP-Flow,INSPECTION DIP,2024-03-09 06:00:00,2024-03-11 18:00:00,low
site_887,ETP-COD,INSPECTION DIP,2024-04-24 06:00:00,2024-04-26 18:00:00,high
site_887,ETP-TSS,INSPECTION DIP,2024-04-24 06:00:00,2024-04-26 18:00:00,high
site_887,ETP-BOD,INSPECTION DIP,2024-04-24 06:00:00,2024-04-26 18:00:00,high
site_887,ETP-Flow,INSPECTION DIP,2024-04-24 06:00:00,2024-04-26 18:00:00,high
site_887,ETP-COD,INSPECTION DIP,2024-05-04 06:00:00,2024-05-06 18:00:00,low
site_887,ETP-TSS,INSPECTION DIP,2024-05-04 06:00:00,2024-05-06 18:00:00,low
site_887,ETP-BOD,INSPECTION DIP,2024-05-04 06:00:00,2024-05-06 18:00:00,low
site_887,ETP-Flow,INSPECTION DIP,2024-05-04 06:00:00,2024-05-06 18:00:00,low
site_887,ETP-COD,INSPECTION DIP,2024-08-18 06:00:00,2024-08-20 18:00:00,high
site_887,ETP-TSS,INSPECTION DIP,2024-08-18 06:00:00,2024-08-20 18:00:00,high
site_887,ETP-BOD,INSPECTION DIP,2024-08-18 06:00:00,2024-08-20 18:00:00,high
site_887,ETP-Flow,INSPECTION DIP,2024-08-18 06:00:00,2024-08-20 18:00:00,high
site_887,ETP-COD,INSPECTION DIP,2024-08-21 06:00:00,2024-08-23 18:00:00,high
site_887,ETP-TSS,INSPECTION DIP,2024-08-21 06:00:00,2024-08-23 18:00:00,high
site_887,ETP-BOD,INSPECTION DIP,2024-08-21 06:00:00,2024-08-23 18:00:00,high
site_887,ETP-Flow,INSPECTION DIP,2024-08-21 06:00:00,2024-08-23 18:00:00,high
site_887,ETP-COD,INSPECTION DIP,2024-11-03 06:00:00,2024-11-05 18:00:00,low
site_887,ETP-TSS,INSPECTION DIP,2024-11-03 06:00:00,2024-11-05 18:00:00,low
site_887,ETP-BOD,INSPECTION DIP,2024-11-03 06:00:00,2024-11-05 18:00:00,low
site_887,ETP-Flow,INSPECTION DIP,2024-11-03 06:00:00,2024-11-05 18:00:00,low
site_887,ETP-COD,INSPECTION DIP,2024-12-24 06:00:00,2024-12-26 18:00:00,medium
site_887,ETP-TSS,INSPECTION DIP,2024-12-24 06:00:00,2024-12-26 18:00:00,medium
site_887,ETP-BOD,INSPECTION DIP,2024-12-24 06:00:00,2024-12-26 18:00:00,medium
site_887,ETP-Flow,INSPECTION DIP,2024-12-24 06:00:00,2024-12-26 18:00:00,medium
site_887,ETP-COD,CORRELATION BREAK,2024-02-03 14:00:00,2024-02-06 09:30:00,high
site_887,ETP-BOD,CORRELATION BREAK,2024-04-29 04:15:00,2024-05-02 17:00:00,low
site_887,ETP-TSS,CORRELATION BREAK,2024-03-30 15:45:00,2024-04-07 15:00:00,medium
site_887,ETP-COD,CORRELATION BREAK,2024-07-02 08:30:00,2024-07-09 09:15:00,medium
site_887,ETP-BOD,CORRELATION BREAK,2024-11-16 04:45:00,2024-11-18 22:45:00,high
site_887,ETP-TSS,CORRELATION BREAK,2024-08-29 09:00:00,2024-09-04 08:45:00,low
site_887,ETP-COD,CORRELATION BREAK,2024-02-25 10:45:00,2024-03-01 04:30:00,low
site_887,ETP-Flow,FLATLINE,2024-10-03 19:45:00,2024-10-06 20:45:00,low
site_887,ETP-TSS,CORRELATION BREAK,2024-02-16 09:00:00,2024-02-24 20:15:00,high
site_887,ETP-COD,FLATLINE,2024-08-03 10:15:00,2024-08-03 23:15:00,high
site_887,ETP-Flow,COPY-PASTE,2024-07-02 17:00:00,2024-07-04 04:30:00,medium
site_887,ETP-BOD,LIMIT HUGGING,2024-07-06 20:45:00,2024-07-12 02:45:00,medium
site_1221,ETP-Flow,BDL GAMING,2024-01-18 23:30:00,2024-01-19 13:00:00,low
site_1221,ETP-Flow,BDL GAMING,2024-04-18 03:00:00,2024-04-18 19:15:00,medium
site_1221,ETP-Flow,BDL GAMING,2024-07-18 02:15:00,2024-07-18 15:45:00,high
site_1221,ETP-Flow,BDL GAMING,2024-09-24 06:45:00,2024-09-24 20:15:00,medium
site_1257,ETP-pH,BDL GAMING,2024-01-15 05:45:00,2024-01-15 20:00:00,medium
site_1257,ETP-pH,BDL GAMING,2024-02-11 10:00:00,2024-02-11 22:15:00,medium
site_1257,ETP-pH,BDL GAMING,2024-08-29 11:30:00,2024-08-29 23:30:00,high
site_1257,ETP-pH,BDL GAMING,2024-09-21 03:45:00,2024-09-21 16:00:00,high
site_1264,ETP-pH,BDL GAMING,2024-04-04 19:30:00,2024-04-05 11:45:00,low
site_1264,ETP-pH,BDL GAMING,2024-01-20 21:15:00,2024-01-21 15:00:00,medium
site_1264,ETP-pH,BDL GAMING,2024-08-13 03:45:00,2024-08-13 17:30:00,medium
site_1264,ETP-pH,BDL GAMING,2024-08-04 11:30:00,2024-08-05 00:45:00,high
site_1280,ETP-Flow,BDL GAMING,2024-04-13 21:00:00,2024-04-14 13:30:00,high
site_1280,ETP-Flow,BDL GAMING,2024-03-23 23:15:00,2024-03-24 12:15:00,medium
site_1280,ETP-Flow,BDL GAMING,2024-08-18 20:15:00,2024-08-19 13:15:00,medium
site_1280,ETP-Flow,BDL GAMING,2024-08-13 01:30:00,2024-08-13 16:15:00,medium
site_1284,ETP-pH,BDL GAMING,2024-02-11 18:30:00,2024-02-12 07:45:00,high
site_1284,ETP-pH,BDL GAMING,2024-02-01 07:30:00,2024-02-02 01:00:00,high
site_1284,ETP-pH,BDL GAMING,2024-09-27 12:30:00,2024-09-28 02:00:00,low
site_1284,ETP-pH,BDL GAMING,2024-07-26 01:00:00,2024-07-26 13:45:00,high
site_1285,ETP-Flow,BDL GAMING,2024-04-11 13:00:00,2024-04-12 03:45:00,medium
site_1285,ETP-Flow,BDL GAMING,2024-03-22 08:00:00,2024-03-23 01:00:00,high
site_1285,ETP-Flow,BDL GAMING,2024-10-10 17:30:00,2024-10-11 11:15:00,high
site_1285,ETP-Flow,BDL GAMING,2024-07-15 23:30:00,2024-07-16 15:15:00,low
site_1310,ETP-Flow,BDL GAMING,2024-04-04 09:15:00,2024-04-04 22:00:00,medium
site_1310,ETP-Flow,BDL GAMING,2024-03-24 16:00:00,2024-03-25 08:30:00,medium
site_1310,ETP-Flow,BDL GAMING,2024-07-17 03:30:00,2024-07-17 17:30:00,low
site_1310,ETP-Flow,BDL GAMING,2024-08-14 18:00:00,2024-08-15 06:15:00,high
site_1321,ETP-COD,BDL GAMING,2024-01-23 17:15:00,2024-01-24 06:00:00,high
site_1321,ETP-COD,BDL GAMING,2024-03-25 05:30:00,2024-03-25 21:15:00,high
site_1321,ETP-COD,BDL GAMING,2024-08-11 17:15:00,2024-08-12 10:30:00,medium
site_1321,ETP-COD,BDL GAMING,2024-10-08 20:30:00,2024-10-09 11:45:00,high
site_1369,ETP-TSS,BDL GAMING,2024-01-30 07:15:00,2024-01-30 19:30:00,medium
site_1369,ETP-TSS,BDL GAMING,2024-01-15 02:00:00,2024-01-15 15:30:00,low
site_1369,ETP-TSS,BDL GAMING,2024-08-11 17:15:00,2024-08-12 10:45:00,high
site_1369,ETP-TSS,BDL GAMING,2024-07-27 21:45:00,2024-07-28 12:15:00,medium
site_1376,ETP-TSS,BDL GAMING,2024-02-08 06:45:00,2024-02-08 19:30:00,medium
site_1376,ETP-TSS,BDL GAMING,2024-02-19 14:15:00,2024-02-20 02:30:00,medium
site_1376,ETP-TSS,BDL GAMING,2024-10-12 23:45:00,2024-10-13 12:30:00,low
site_1376,ETP-TSS,BDL GAMING,2024-08-11 01:00:00,2024-08-11 18:30:00,medium
site_1668,ETP-TSS,BDL GAMING,2024-02-04 01:00:00,2024-02-04 14:00:00,low
site_1668,ETP-BOD,BDL GAMING,2024-03-27 07:00:00,2024-03-27 23:30:00,low
site_1668,ETP-COD,BDL GAMING,2024-10-07 18:30:00,2024-10-08 08:15:00,low
site_1668,ETP-TSS,BDL GAMING,2024-10-14 10:15:00,2024-10-15 00:00:00,medium
site_1787,ETP-Flow,BDL GAMING,2024-04-09 20:30:00,2024-04-10 11:45:00,medium
site_1787,ETP-Flow,BDL GAMING,2024-01-16 14:00:00,2024-01-17 02:15:00,high
site_1787,ETP-Flow,BDL GAMING,2024-08-15 11:30:00,2024-08-16 00:30:00,medium
site_1787,ETP-Flow,BDL GAMING,2024-10-07 03:15:00,2024-10-07 17:00:00,low
site_887,ETP-BOD,BDL GAMING,2024-04-19 17:15:00,2024-04-20 07:00:00,medium
site_887,ETP-COD,BDL GAMING,2024-04-15 10:15:00,2024-04-16 03:15:00,high
site_887,ETP-Flow,BDL GAMING,2024-09-17 15:30:00,2024-09-18 03:30:00,low
site_887,ETP-COD,BDL GAMING,2024-10-04 08:15:00,2024-10-05 01:45:00,medium
site_1221,ETP-Flow,NEGATIVE VALUES,2024-03-31 00:00:00,2024-03-31 09:15:00,high
site_1221,ETP-Flow,NEGATIVE VALUES,2024-03-29 01:30:00,2024-03-29 14:45:00,high
site_1221,ETP-Flow,NEGATIVE VALUES,2024-09-13 04:00:00,2024-09-13 15:00:00,medium
site_1221,ETP-Flow,NEGATIVE VALUES,2024-09-03 06:15:00,2024-09-03 20:15:00,low
site_1257,ETP-pH,NEGATIVE VALUES,2024-04-28 17:45:00,2024-04-29 07:15:00,high
site_1257,ETP-pH,NEGATIVE VALUES,2024-02-19 05:15:00,2024-02-19 17:15:00,low
site_1257,ETP-pH,NEGATIVE VALUES,2024-10-22 10:45:00,2024-10-23 00:45:00,high
site_1257,ETP-pH,NEGATIVE VALUES,2024-09-18 07:15:00,2024-09-18 19:30:00,medium
site_1264,ETP-pH,NEGATIVE VALUES,2024-02-18 07:00:00,2024-02-18 21:00:00,low
site_1264,ETP-pH,NEGATIVE VALUES,2024-03-02 08:00:00,2024-03-02 22:45:00,medium
site_1264,ETP-pH,NEGATIVE VALUES,2024-10-10 16:45:00,2024-10-11 06:45:00,high
site_1264,ETP-pH,NEGATIVE VALUES,2024-07-23 03:30:00,2024-07-23 13:30:00,high
site_1280,ETP-Flow,NEGATIVE VALUES,2024-01-24 03:45:00,2024-01-24 15:15:00,high
site_1280,ETP-Flow,NEGATIVE VALUES,2024-03-15 19:00:00,2024-03-16 06:45:00,high
site_1280,ETP-Flow,NEGATIVE VALUES,2024-08-21 01:45:00,2024-08-21 10:30:00,high
site_1280,ETP-Flow,NEGATIVE VALUES,2024-09-04 13:00:00,2024-09-05 03:00:00,medium
site_1284,ETP-pH,NEGATIVE VALUES,2024-04-13 03:30:00,2024-04-13 16:15:00,medium
site_1284,ETP-pH,NEGATIVE VALUES,2024-03-01 12:30:00,2024-03-02 01:30:00,low
site_1284,ETP-pH,NEGATIVE VALUES,2024-09-11 21:45:00,2024-09-12 11:45:00,high
site_1284,ETP-pH,NEGATIVE VALUES,2024-10-06 18:30:00,2024-10-07 06:15:00,high
site_1285,ETP-Flow,NEGATIVE VALUES,2024-02-27 09:15:00,2024-02-27 21:15:00,high
site_1285,ETP-Flow,NEGATIVE VALUES,2024-03-19 14:45:00,2024-03-20 04:45:00,low
site_1285,ETP-Flow,NEGATIVE VALUES,2024-10-22 05:00:00,2024-10-22 16:00:00,high
site_1285,ETP-Flow,NEGATIVE VALUES,2024-07-31 07:30:00,2024-07-31 18:00:00,low
site_1310,ETP-Flow,NEGATIVE VALUES,2024-01-23 01:15:00,2024-01-23 13:45:00,high
site_1310,ETP-Flow,NEGATIVE VALUES,2024-03-18 13:15:00,2024-03-19 03:30:00,high
site_1310,ETP-Flow,NEGATIVE VALUES,2024-09-21 12:15:00,2024-09-21 22:00:00,high
site_1310,ETP-Flow,NEGATIVE VALUES,2024-10-24 03:45:00,2024-10-24 14:15:00,low
site_1321,ETP-TSS,NEGATIVE VALUES,2024-03-26 14:00:00,2024-03-27 03:00:00,low
site_1321,ETP-BOD,NEGATIVE VALUES,2024-03-18 04:45:00,2024-03-18 18:45:00,high
site_1321,ETP-TSS,NEGATIVE VALUES,2024-10-04 10:45:00,2024-10-05 00:15:00,high
site_1321,ETP-TSS,NEGATIVE VALUES,2024-09-12 17:45:00,2024-09-13 03:45:00,high
site_1369,ETP-TSS,NEGATIVE VALUES,2024-03-17 08:15:00,2024-03-17 22:00:00,medium
site_1369,ETP-TSS,NEGATIVE VALUES,2024-04-09 07:30:00,2024-04-09 19:45:00,low
site_1369,ETP-TSS,NEGATIVE VALUES,2024-08-19 08:30:00,2024-08-19 19:45:00,high
site_1369,ETP-TSS,NEGATIVE VALUES,2024-08-06 04:15:00,2024-08-06 16:00:00,high
site_1376,ETP-TSS,NEGATIVE VALUES,2024-03-02 17:45:00,2024-03-03 05:45:00,low
site_1376,ETP-TSS,NEGATIVE VALUES,2024-03-21 00:30:00,2024-03-21 11:30:00,medium
site_1376,ETP-TSS,NEGATIVE VALUES,2024-09-26 23:15:00,2024-09-27 11:45:00,low
site_1376,ETP-TSS,NEGATIVE VALUES,2024-09-13 15:00:00,2024-09-14 02:45:00,medium
site_1668,ETP-TSS,NEGATIVE VALUES,2024-04-15 12:15:00,2024-04-16 00:30:00,low
site_1668,ETP-TSS,NEGATIVE VALUES,2024-03-28 00:45:00,2024-03-28 14:00:00,high
site_1668,ETP-TSS,NEGATIVE VALUES,2024-07-23 02:45:00,2024-07-23 12:30:00,medium
site_1668,ETP-BOD,NEGATIVE VALUES,2024-07-26 08:45:00,2024-07-26 20:00:00,low
site_1787,ETP-Flow,NEGATIVE VALUES,2024-03-01 10:45:00,2024-03-01 21:30:00,medium
site_1787,ETP-Flow,NEGATIVE VALUES,2024-03-04 07:00:00,2024-03-04 21:45:00,high
site_1787,ETP-Flow,NEGATIVE VALUES,2024-10-24 00:15:00,2024-10-24 10:30:00,low
site_1787,ETP-Flow,NEGATIVE VALUES,2024-08-19 04:45:00,2024-08-19 18:45:00,low
site_887,ETP-COD,NEGATIVE VALUES,2024-03-19 22:30:00,2024-03-20 13:15:00,medium
site_887,ETP-COD,NEGATIVE VALUES,2024-04-06 19:00:00,2024-04-07 09:45:00,low
site_887,ETP-Flow,NEGATIVE VALUES,2024-08-02 18:00:00,2024-08-03 05:00:00,high
site_887,ETP-TSS,NEGATIVE VALUES,2024-09-08 22:15:00,2024-09-09 07:30:00,high
site_1221,ETP-Flow,DUPLICATE RUN,2024-02-05 22:30:00,2024-02-06 03:00:00,high
site_1221,ETP-Flow,DUPLICATE RUN,2024-01-20 11:45:00,2024-01-20 15:30:00,medium
site_1221,ETP-Flow,DUPLICATE RUN,2024-05-18 20:30:00,2024-05-18 21:45:00,medium
site_1221,ETP-pH,DUPLICATE RUN,2024-02-06 13:30:00,2024-02-06 17:15:00,medium
site_1221,ETP-Flow,DUPLICATE RUN,2024-04-30 05:30:00,2024-04-30 09:00:00,high
site_1221,ETP-pH,DUPLICATE RUN,2024-05-08 13:30:00,2024-05-08 16:00:00,low
site_1221,ETP-Flow,DUPLICATE RUN,2024-03-21 14:15:00,2024-03-21 18:30:00,medium
site_1221,ETP-pH,DUPLICATE RUN,2024-04-05 00:45:00,2024-04-05 05:15:00,medium
site_1221,ETP-Flow,DUPLICATE RUN,2024-11-11 06:30:00,2024-11-11 10:45:00,medium
site_1221,ETP-pH,DUPLICATE RUN,2024-09-19 19:30:00,2024-09-19 22:45:00,low
site_1221,ETP-Flow,DUPLICATE RUN,2024-07-31 07:45:00,2024-07-31 10:45:00,high
site_1221,ETP-Flow,DUPLICATE RUN,2024-11-08 20:45:00,2024-11-08 23:45:00,low
site_1221,ETP-Flow,DUPLICATE RUN,2024-09-23 07:45:00,2024-09-23 11:45:00,low
site_1221,ETP-pH,DUPLICATE RUN,2024-10-12 15:30:00,2024-10-12 18:15:00,high
site_1221,ETP-pH,DUPLICATE RUN,2024-10-08 22:45:00,2024-10-09 01:00:00,medium
site_1221,ETP-pH,DUPLICATE RUN,2024-09-07 03:15:00,2024-09-07 05:45:00,low
site_1257,ETP-pH,DUPLICATE RUN,2024-02-28 06:45:00,2024-02-28 09:00:00,high
site_1257,ETP-pH,DUPLICATE RUN,2024-02-24 09:00:00,2024-02-24 13:00:00,high
site_1257,ETP-pH,DUPLICATE RUN,2024-03-20 01:00:00,2024-03-20 04:15:00,medium
site_1257,ETP-pH,DUPLICATE RUN,2024-01-23 08:45:00,2024-01-23 10:15:00,low
site_1257,ETP-pH,DUPLICATE RUN,2024-05-14 02:00:00,2024-05-14 03:45:00,low
site_1257,ETP-pH,DUPLICATE RUN,2024-01-31 07:00:00,2024-01-31 10:15:00,medium
site_1257,ETP-pH,DUPLICATE RUN,2024-05-22 12:45:00,2024-05-22 17:30:00,medium
site_1257,ETP-pH,DUPLICATE RUN,2024-04-28 09:00:00,2024-04-28 12:30:00,high
site_1257,ETP-pH,DUPLICATE RUN,2024-09-01 20:15:00,2024-09-01 22:30:00,high
site_1257,ETP-pH,DUPLICATE RUN,2024-09-22 01:15:00,2024-09-22 03:30:00,high
site_1257,ETP-pH,DUPLICATE RUN,2024-11-03 02:15:00,2024-11-03 07:00:00,medium
site_1257,ETP-pH,DUPLICATE RUN,2024-10-26 03:15:00,2024-10-26 07:00:00,low
site_1257,ETP-pH,DUPLICATE RUN,2024-08-15 02:00:00,2024-08-15 03:45:00,medium
site_1257,ETP-pH,DUPLICATE RUN,2024-10-30 03:45:00,2024-10-30 07:45:00,medium
site_1257,ETP-pH,DUPLICATE RUN,2024-09-17 16:45:00,2024-09-17 19:45:00,low
site_1257,ETP-pH,DUPLICATE RUN,2024-10-28 23:30:00,2024-10-29 03:00:00,medium
site_1264,ETP-pH,DUPLICATE RUN,2024-02-02 07:00:00,2024-02-02 11:15:00,high
site_1264,ETP-pH,DUPLICATE RUN,2024-01-20 05:45:00,2024-01-20 09:00:00,high
site_1264,ETP-pH,DUPLICATE RUN,2024-03-21 05:45:00,2024-03-21 09:30:00,medium
site_1264,ETP-pH,DUPLICATE RUN,2024-05-09 11:45:00,2024-05-09 14:15:00,medium
site_1264,ETP-pH,DUPLICATE RUN,2024-02-20 10:45:00,2024-02-20 14:45:00,medium
site_1264,ETP-pH,DUPLICATE RUN,2024-04-21 17:00:00,2024-04-21 20:00:00,low
site_1264,ETP-pH,DUPLICATE RUN,2024-03-14 10:00:00,2024-03-14 14:15:00,medium
site_1264,ETP-pH,DUPLICATE RUN,2024-05-27 14:45:00,2024-05-27 16:00:00,low
site_1264,ETP-pH,DUPLICATE RUN,2024-11-14 20:45:00,2024-11-15 01:00:00,low
site_1264,ETP-pH,DUPLICATE RUN,2024-09-16 17:15:00,2024-09-16 22:00:00,medium
site_1264,ETP-pH,DUPLICATE RUN,2024-11-11 03:00:00,2024-11-11 06:45:00,high
site_1264,ETP-pH,DUPLICATE RUN,2024-08-19 09:00:00,2024-08-19 12:15:00,medium
site_1264,ETP-pH,DUPLICATE RUN,2024-09-05 03:45:00,2024-09-05 05:15:00,high
site_1264,ETP-pH,DUPLICATE RUN,2024-10-24 15:45:00,2024-10-24 17:45:00,medium
site_1264,ETP-pH,DUPLICATE RUN,2024-10-16 06:15:00,2024-10-16 10:45:00,low
site_1264,ETP-pH,DUPLICATE RUN,2024-10-24 10:30:00,2024-10-24 15:00:00,low
site_1280,ETP-Flow,DUPLICATE RUN,2024-03-26 18:45:00,2024-03-26 23:15:00,low
site_1280,ETP-Flow,DUPLICATE RUN,2024-05-26 15:30:00,2024-05-26 18:00:00,high
site_1280,ETP-Flow,DUPLICATE RUN,2024-04-17 07:45:00,2024-04-17 09:00:00,medium
site_1280,ETP-Flow,DUPLICATE RUN,2024-04-16 12:15:00,2024-04-16 15:15:00,low
site_1280,ETP-Flow,DUPLICATE RUN,2024-05-17 18:30:00,2024-05-17 23:00:00,low
site_1280,ETP-Flow,DUPLICATE RUN,2024-02-04 16:45:00,2024-02-04 18:00:00,high
site_1280,ETP-Flow,DUPLICATE RUN,2024-04-23 20:15:00,2024-04-23 21:45:00,medium
site_1280,ETP-Flow,DUPLICATE RUN,2024-04-05 19:45:00,2024-04-05 23:30:00,low
site_1280,ETP-Flow,DUPLICATE RUN,2024-11-23 12:30:00,2024-11-23 16:15:00,high
site_1280,ETP-Flow,DUPLICATE RUN,2024-11-25 01:00:00,2024-11-25 03:00:00,high
site_1280,ETP-Flow,DUPLICATE RUN,2024-09-06 23:00:00,2024-09-07 01:45:00,low
site_1280,ETP-Flow,DUPLICATE RUN,2024-10-31 05:30:00,2024-10-31 10:15:00,low
site_1280,ETP-Flow,DUPLICATE RUN,2024-10-01 01:30:00,2024-10-01 04:00:00,medium
site_1280,ETP-Flow,DUPLICATE RUN,2024-08-22 05:00:00,2024-08-22 08:30:00,medium
site_1280,ETP-Flow,DUPLICATE RUN,2024-11-14 18:15:00,2024-11-14 20:15:00,medium
site_1280,ETP-Flow,DUPLICATE RUN,2024-11-04 08:00:00,2024-11-04 12:45:00,medium
site_1284,ETP-pH,DUPLICATE RUN,2024-05-28 05:00:00,2024-05-28 08:00:00,medium
site_1284,ETP-pH,DUPLICATE RUN,2024-04-27 22:30:00,2024-04-28 01:30:00,medium
site_1284,ETP-pH,DUPLICATE RUN,2024-04-17 15:00:00,2024-04-17 17:00:00,medium
site_1284,ETP-pH,DUPLICATE RUN,2024-03-25 22:30:00,2024-03-25 23:45:00,high
site_1284,ETP-pH,DUPLICATE RUN,2024-03-23 07:30:00,2024-03-23 09:30:00,high
site_1284,ETP-pH,DUPLICATE RUN,2024-03-14 21:15:00,2024-03-15 01:00:00,low
site_1284,ETP-pH,DUPLICATE RUN,2024-03-29 14:00:00,2024-03-29 17:30:00,medium
site_1284,ETP-pH,DUPLICATE RUN,2024-02-02 09:30:00,2024-02-02 13:30:00,medium
site_1284,ETP-pH,DUPLICATE RUN,2024-08-30 04:30:00,2024-08-30 07:45:00,high
site_1284,ETP-pH,DUPLICATE RUN,2024-08-21 08:45:00,2024-08-21 13:00:00,medium
site_1284,ETP-pH,DUPLICATE RUN,2024-08-08 14:00:00,2024-08-08 15:45:00,low
site_1284,ETP-pH,DUPLICATE RUN,2024-10-11 02:45:00,2024-10-11 04:00:00,medium
site_1284,ETP-pH,DUPLICATE RUN,2024-11-03 11:30:00,2024-11-03 15:00:00,medium
site_1284,ETP-pH,DUPLICATE RUN,2024-08-06 21:15:00,2024-08-07 00:15:00,low
site_1284,ETP-pH,DUPLICATE RUN,2024-09-04 20:00:00,2024-09-04 23:45:00,medium
site_1284,ETP-pH,DUPLICATE RUN,2024-10-22 03:15:00,2024-10-22 04:30:00,low
site_1285,ETP-pH,DUPLICATE RUN,2024-05-15 03:00:00,2024-05-15 05:00:00,high
site_1285,ETP-Flow,DUPLICATE RUN,2024-04-18 14:30:00,2024-04-18 18:15:00,high
site_1285,ETP-pH,DUPLICATE RUN,2024-02-18 13:00:00,2024-02-18 17:30:00,medium
site_1285,ETP-pH,DUPLICATE RUN,2024-03-21 01:30:00,2024-03-21 03:30:00,medium
site_1285,ETP-pH,DUPLICATE RUN,2024-03-10 11:00:00,2024-03-10 14:45:00,medium
site_1285,ETP-pH,DUPLICATE RUN,2024-01-25 12:30:00,2024-01-25 14:30:00,low
site_1285,ETP-pH,DUPLICATE RUN,2024-02-02 21:15:00,2024-02-03 01:00:00,high
site_1285,ETP-Flow,DUPLICATE RUN,2024-01-22 10:15:00,2024-01-22 12:00:00,high
site_1285,ETP-Flow,DUPLICATE RUN,2024-07-27 17:15:00,2024-07-27 20:45:00,low
site_1285,ETP-Flow,DUPLICATE RUN,2024-10-02 04:00:00,2024-10-02 06:15:00,low
site_1285,ETP-Flow,DUPLICATE RUN,2024-11-25 08:15:00,2024-11-25 09:45:00,high
site_1285,ETP-Flow,DUPLICATE RUN,2024-09-30 00:15:00,2024-09-30 02:30:00,low
site_1285,ETP-Flow,DUPLICATE RUN,2024-10-25 16:00:00,2024-10-25 20:00:00,low
site_1285,ETP-pH,DUPLICATE RUN,2024-11-01 11:00:00,2024-11-01 14:00:00,high
site_1285,ETP-Flow,DUPLICATE RUN,2024-07-21 23:30:00,2024-07-22 02:30:00,high
site_1285,ETP-Flow,DUPLICATE RUN,2024-07-25 15:45:00,2024-07-25 18:30:00,high
site_1310,ETP-Flow,DUPLICATE RUN,2024-04-01 19:15:00,2024-04-01 20:45:00,low
site_1310,ETP-Flow,DUPLICATE RUN,2024-05-29 22:30:00,2024-05-30 01:15:00,high
site_1310,ETP-Flow,DUPLICATE RUN,2024-05-05 16:45:00,2024-05-05 18:15:00,high
site_1310,ETP-Flow,DUPLICATE RUN,2024-04-24 10:45:00,2024-04-24 13:30:00,medium
site_1310,ETP-Flow,DUPLICATE RUN,2024-04-14 04:45:00,2024-04-14 06:15:00,low
site_1310,ETP-Flow,DUPLICATE RUN,2024-02-02 13:00:00,2024-02-02 17:00:00,high
site_1310,ETP-Flow,DUPLICATE RUN,2024-02-12 17:00:00,2024-02-12 20:30:00,high
site_1310,ETP-Flow,DUPLICATE RUN,2024-02-10 13:30:00,2024-02-10 18:00:00,high
site_1310,ETP-Flow,DUPLICATE RUN,2024-07-23 09:30:00,2024-07-23 12:00:00,low
